Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
23:15:43:13.726,61,0.124137528,0.031116735,0,0.252714813,0,0.612597168,0,0.078972317,0.030116959,0.327030778,0,0,0.066774219,0,0,0,0.081355386,0,0,0,0,0,0.019357361,0,0,0.063945837,0.11455939,0,0.00223189,0,0,0,0,0.021547081,0.034000486,0.033513613,0.01045097,0,0,0,0,0.018806798,0,0,0,0,0.012901154,0,0,0,0,4.22E-08,0.717465162,0.097899422,0.03885103,-0.189313725,0.018688459,-0.008908648,-0.201642901,0.018709371,-0.00803003
23:15:43:14.728,61,0.124023184,0.025765559,0,0.239757031,0,0.638742805,0,0.079290591,0.024864532,0.314046472,0,0,0.061455768,0,0,0,0.085458711,0,0,0,0,0,0.020678924,0,0,0.063435711,0.114285946,0,0.00317437,0,0,0,0,0.02443465,0.035531715,0.035663892,0.012188282,0,0,0,0,0.023071116,0,0,0,0,0.015004152,0,0,0,0,0,0.722509682,0.097857483,0.038742155,-0.18182452,0.015470129,-0.007902018,-0.193754718,0.015490646,-0.00721385
23:15:43:15.730,61,0.123780072,0.024178658,0,0.252346575,0,0.658939064,0,0.079546355,0.023264673,0.326905996,0,0,0.057071831,0,0,0,0.089756519,0,0,0,0,0,0.022266747,0,0,0.059053484,0.111750409,0,0.003747962,0,0,0,0,0.025380408,0.03618712,0.036589071,0.01305606,0,0,0,0,0.026303301,0,0,0,0,0.01604094,0,0,0,0,0,0.727046073,0.097268283,0.037694555,-0.189278603,0.014578223,-0.008006067,-0.201444536,0.014598636,-0.007389569
23:15:43:16.731,61,0.123766422,0.026607996,0,0.242673963,0,0.676561177,0,0.079846107,0.025687894,0.317165792,0,0,0.053343367,0,0,0,0.093386278,0,0,0,0,0,0.023131296,0,0,0.057621948,0.111096554,0.000449207,0.004261824,0,0,0,0,0.026812056,0.036971826,0.037537105,0.013941929,0,0,0,0,0.029629242,0,0,0,0,0.01796416,0,0,0,0,0,0.730769515,0.096852697,0.037251171,-0.183626369,0.015979473,-0.008083308,-0.195532039,0.015999997,-0.00736147
23:15:43:17.733,61,0.123517364,0.021787414,0,0.256862342,0,0.689578474,0,0.080052905,0.020892369,0.331515372,0,0,0.050190978,0,0,0,0.096956961,0,0,0,0,0,0.023880906,0,0,0.051232867,0.108929277,0.000740226,0.004504308,0,0,0,0,0.027023628,0.037217658,0.037921336,0.014406485,0,0,0,0,0.033593673,0,0,0,0,0.018795623,0,0,0,0,0,0.734151661,0.097005367,0.036124274,-0.191959769,0.013178881,-0.007800987,-0.204209462,0.013199149,-0.007280639
23:15:43:18.734,61,0.123614833,0.025865158,0,0.261414617,0,0.696180105,0,0.080338523,0.024906294,0.336171269,0,0,0.048423939,0,0,0,0.09856154,0,0,0,0,0,0.024116501,0,0,0.049136404,0.108255588,0.0009839,0.004689058,0,0,0,0,0.027249454,0.037486952,0.038346812,0.014894177,0,0,0,0,0.037353441,0,0,0,0,0.019581737,0,0,0,0,0,0.737064123,0.097997442,0.035091817,-0.194634676,0.015613042,-0.008448574,-0.206973001,0.0156336,-0.007774036
23:15:43:19.736,61,0.123530127,0.026078209,0,0.251700074,0,0.70120424,0,0.08055272,0.025140347,0.326438248,0,0,0.046257377,0,0,0,0.100082323,0,0,0,0,0,0.024304798,0,0,0.048251189,0.108348846,0.001201339,0.004833413,0,0,0,0,0.027519375,0.037787244,0.038692668,0.01530187,0,0,0,0,0.042310845,0,0,0,0,0.020293478,0,0,0,0,0,0.738357425,0.097546779,0.034521911,-0.188997969,0.01570062,-0.008240761,-0.20104298,0.015721148,-0.007545647
23:15:43:20.737,61,0.123441808,0.027854126,0,0.24521777,0,0.703931749,0,0.080747567,0.026910713,0.319905967,0,0,0.044771165,0,0,0,0.101079382,0,0,0,0,0,0.024366017,0,0,0.047582503,0.108334817,0.001331035,0.00487185,0,0,0,0,0.02746968,0.037874084,0.038864087,0.015571531,0,0,0,0,0.046577342,0,0,0,0,0.020851087,0,0,0,0,0,0.739550948,0.097415254,0.033115339,-0.185206473,0.016726669,-0.008308435,-0.197080061,0.016747261,-0.007536843
23:15:43:21.739,61,0.123291731,0.028258035,0,0.237457022,0,0.704428971,0,0.080906741,0.027330335,0.312016726,0,0,0.043864492,0,0,0,0.101635166,0,0,0,0,0,0.024092654,0,0,0.046810798,0.108113356,0.001293381,0.004728284,0,0,0,0,0.026986776,0.037673358,0.038799603,0.015659627,0,0,0,0,0.049140338,0,0,0,0,0.021245843,0,0,0,0,0,0.739651203,0.097831622,0.0326939,-0.18063657,0.016935717,-0.008163123,-0.192342058,0.016956369,-0.00736839
23:15:43:22.741,61,0.123231292,0.027163236,0,0.233763844,0,0.705158174,0,0.081076466,0.026257444,0.308390647,0,0,0.043165132,0,0,0,0.102291927,0,0,0,0,0,0.023669355,0,0,0.04683245,0.109976575,0.001274772,0.004602965,0,0,0,0,0.027217846,0.037910447,0.039015904,0.015943382,0,0,0,0,0.052101288,0,0,0,0,0.021892073,0,0,0,0,0,0.736534894,0.097264849,0.031848714,-0.178542718,0.016274616,-0.00793788,-0.190091938,0.016295148,-0.007179323
23:15:43:23.743,61,0.123205103,0.029248342,0,0.208578512,0,0.705206454,0,0.081241414,0.028384483,0.283083588,0,0,0.042619184,0,0,0,0.102792569,0,0,0,0,0,0.02324505,0,0,0.046886224,0.110693686,0.001277822,0.004513702,0,0,0,0,0.027569005,0.038145788,0.039237257,0.01622076,0,0,0,0,0.053979266,0,0,0,0,0.02259193,0,0,0,0,0,0.735012889,0.098588899,0.031331029,-0.163879916,0.017417382,-0.007557346,-0.174713999,0.017437941,-0.006685505
23:15:43:24.744,61,0.123129852,0.026925128,0,0.206026003,0,0.705441833,0,0.081378311,0.026093261,0.280543983,0,0,0.042260986,0,0,0,0.103159472,0,0,0,0,0,0.022808971,0,0,0.046449598,0.110674381,0.001348098,0.004519434,0,0,0,0,0.027718365,0.03823597,0.039413627,0.016450258,0,0,0,0,0.056955557,0,0,0,0,0.023184985,0,0,0,0,0,0.732622922,0.099047914,0.031926535,-0.162420541,0.0160385,-0.007229643,-0.173163444,0.016058905,-0.006445968
23:15:43:25.745,61,0.123140261,0.024197802,0,0.193794206,0,0.705074489,0,0.081527546,0.023426816,0.268195182,0,0,0.042156566,0,0,0,0.103285767,0,0,0,0,0,0.022305591,0,0,0.045699995,0.110299423,0.00141871,0.004546772,0,0,0,0,0.027668867,0.038198117,0.039492309,0.016587602,0,0,0,0,0.058514785,0,0,0,0,0.023608534,0,0,0,0,0,0.731995642,0.099280722,0.033114895,-0.155282497,0.014393129,-0.006631407,-0.165705651,0.014413318,-0.005942704
23:15:43:26.748,61,0.12317355,0.026769513,0,0.186518431,0,0.704669833,0,0.081671774,0.025991,0.260840148,0,0,0.041914571,0,0,0,0.103310913,0,0,0,0,0,0.021883329,0,0,0.044836991,0.109548204,0.001596774,0.004709844,0,0,0,0,0.027585445,0.038165696,0.039636355,0.016773816,0,0,0,0,0.059745029,0,0,0,0,0.023977144,0,0,0,0,0,0.732170939,0.099436104,0.035086084,-0.151012585,0.015887156,-0.006734598,-0.161257714,0.015907506,-0.005935726
23:15:43:27.749,61,0.123192966,0.028304273,0,0.156673417,0,0.703572571,0,0.08180134,0.027594328,0.230409846,0,0,0.041677106,0,0,0,0.103243187,0,0,0,0,0,0.021471316,0,0,0.04389485,0.108819768,0.001753529,0.004857425,0,0,0,0,0.027368326,0.038054813,0.039714303,0.016900269,0,0,0,0,0.060651004,0,0,0,0,0.024275564,0,0,0,0,0,0.731708348,0.099260077,0.03702946,-0.133386985,0.016710084,-0.006148124,-0.143038526,0.016730363,-0.005261443
23:15:43:28.750,61,0.123210736,0.02759443,0,0.162883058,0,0.701854408,0,0.081920579,0.026873842,0.236658141,0,0,0.041304041,0,0,0,0.103171997,0,0,0,0,0,0.021104002,0,0,0.043111675,0.108125597,0.001843463,0.004928208,0,0,0,0,0.026949719,0.037809447,0.039680809,0.016932545,0,0,0,0,0.06122189,0,0,0,0,0.024488019,0,0,0,0,0,0.730302811,0.099998243,0.03844332,-0.137007594,0.016308196,-0.006232028,-0.146830127,0.016328583,-0.005381426
23:15:43:29.752,61,0.12313202,0.026300227,0,0.15381898,0,0.70132792,0,0.082002401,0.025616393,0.227467984,0,0,0.040844429,0,0,0,0.103212602,0,0,0,0,0,0.020848228,0,0,0.042348206,0.107440084,0.001945858,0.005016772,0,0,0,0,0.026462179,0.03752391,0.039631207,0.016946392,0,0,0,0,0.061901238,0,0,0,0,0.024675222,0,0,0,0,0,0.728111088,0.100360945,0.038712718,-0.131691575,0.015525091,-0.005884527,-0.141301006,0.015545262,-0.005076842
23:15:43:30.753,61,0.123051375,0.02808857,0,0.150652245,0,0.700612545,0,0.082075372,0.027397964,0.224211007,0,0,0.040375792,0,0,0,0.103261091,0,0,0,0,0,0.020603042,0,0,0.041624744,0.106794298,0.001987605,0.005030328,0,0,0,0,0.025916638,0.037178334,0.039539028,0.016918721,0,0,0,0,0.062356684,0,0,0,0,0.024839744,0,0,0,0,0.000000033,0.727237403,0.101377875,0.038299948,-0.129798785,0.016568665,-0.005975287,-0.139364198,0.016588936,-0.005093393
23:15:43:31.755,61,0.122950047,0.025749056,0,0.143330425,0,0.699842691,0,0.082134508,0.025099604,0.2166477,0,0,0.039987315,0,0,0,0.103264168,0,0,0,0,0,0.0203554,0,0,0.041089252,0.106333189,0.002033592,0.005056355,0,0,0,0,0.025496114,0.036918826,0.039457642,0.016893884,0,0,0,0,0.06286528,0,0,0,0,0.024991272,0,0,0,0,5.48E-08,0.725671828,0.102499515,0.037563667,-0.125428483,0.015177291,-0.005575341,-0.134900495,0.015197484,-0.004783822
23:15:43:32.757,61,0.122919276,0.026897429,0,0.142049074,0,0.699406564,0,0.082207374,0.026241345,0.215400472,0,0,0.039545737,0,0,0,0.103330672,0,0,0,0,0,0.020154478,0,0,0.040376276,0.105677418,0.002107296,0.00511813,0,0,0,0,0.025213325,0.036716018,0.039439429,0.016911995,0,0,0,0,0.063413739,0,0,0,0,0.025203388,0,0,0,0,6.31E-08,0.724842489,0.102813162,0.036975622,-0.124702081,0.01584902,-0.005650599,-0.134116009,0.015869321,-0.004810173
23:15:43:33.758,61,0.122892052,0.025832778,0,0.13232255,0,0.698669851,0,0.082274824,0.025212862,0.205438629,0,0,0.039100505,0,0,0,0.103361785,0,0,0,0,0,0.019981794,0,0,0.040071592,0.105459981,0.002150475,0.005143211,0,0,0,0,0.024923708,0.036527604,0.039344564,0.016865421,0,0,0,0,0.063788764,0,0,0,0,0.025323419,0,0,0,0,2.74E-08,0.725115538,0.102982216,0.036428474,-0.11893785,0.015203301,-0.005317164,-0.128181621,0.015223501,-0.004512452
23:15:43:34.760,61,0.122798882,0.025176305,0,0.132276282,0,0.698014438,0,0.082316674,0.024562042,0.205370516,0,0,0.038682047,0,0,0,0.103413276,0,0,0,0,0,0.019898344,0,0,0.039570976,0.105026051,0.002224023,0.005208672,0,0,0,0,0.024596585,0.036329236,0.039299008,0.016851762,0,0,0,0,0.064228036,0,0,0,0,0.025443792,0,0,0,0,0,0.724210143,0.102237657,0.036034655,-0.118900746,0.014817853,-0.00525787,-0.128154635,0.014837937,-0.004480206
23:15:43:35.762,61,0.122561105,0.025713004,0,0.135541141,0,0.696820974,0,0.082308389,0.025085347,0.208684847,0,0,0.038166072,0,0,0,0.103462838,0,0,0,0,0,0.01982986,0,0,0.03921447,0.104673721,0.002261359,0.005224147,0,0,0,0,0.024208663,0.036079042,0.039171878,0.01678979,0,0,0,0,0.064480051,0,0,0,0,0.025510855,0,0,0,0,0,0.723787069,0.10215342,0.036012001,-0.120817915,0.015139516,-0.005383467,-0.130146325,0.015159739,-0.004587209
23:15:43:36.763,61,0.122552142,0.026384961,0,0.139697015,0,0.696151435,0,0.082363918,0.025740041,0.212967157,0,0,0.037820272,0,0,0,0.103455961,0,0,0,0,0,0.019729642,0,0,0.038819306,0.104243137,0.002375991,0.00534013,0,0,0,0,0.023984935,0.035903726,0.039185673,0.016823521,0,0,0,0,0.06454362,0,0,0,0,0.025650095,0,0,0,0,0,0.723621726,0.101868808,0.03545953,-0.123295024,0.015542936,-0.00554564,-0.132681534,0.015563162,-0.004724716
23:15:43:37.764,61,0.122585207,0.026412256,0,0.138925299,0,0.696008921,0,0.08242745,0.025768964,0.212216452,0,0,0.037410654,0,0,0,0.103538431,0,0,0,0,0,0.019766418,0,0,0.038932435,0.104328372,0.002621221,0.005601828,0,0,0,0,0.024165258,0.035986375,0.039373305,0.01698352,0,0,0,0,0.064405285,0,0,0,0,0.025898827,0,0,0,0,0,0.723093808,0.101570234,0.035326034,-0.122860238,0.015557274,-0.005530137,-0.132210448,0.015577538,-0.004706591
23:15:43:38.767,61,0.122661658,0.027264258,0,0.144775942,0,0.695448995,0,0.0824994,0.026597219,0.218228504,0,0,0.037180927,0,0,0,0.103538469,0,0,0,0,0,0.019740246,0,0,0.039071217,0.10437841,0.002887705,0.005895679,0,0,0,0,0.024630826,0.036228139,0.039722849,0.017261678,0,0,0,0,0.064234592,0,0,0,0,0.026244149,0,0,0,0,0,0.723265529,0.101608194,0.035106957,-0.126338095,0.016070634,-0.005752575,-0.135779545,0.01609092,-0.004898566
23:15:43:39.768,61,0.122655533,0.026972588,0,0.147141546,0,0.695009589,0,0.08254353,0.026301237,0.220688298,0,0,0.037023127,0,0,0,0.103516936,0,0,0,0,0,0.019676082,0,0,0.039468873,0.104726598,0.003137183,0.006175519,0,0,0,0,0.025105622,0.036470026,0.040072057,0.017532539,0,0,0,0,0.06419941,0,0,0,0,0.026613308,0,0,0,0,0,0.723802745,0.100723907,0.03408704,-0.127763465,0.015904717,-0.005785009,-0.137223989,0.015924903,-0.004943705
23:15:43:40.769,61,0.122687966,0.026738757,0,0.149735794,0,0.6946612,0,0.082595371,0.026061686,0.223380044,0,0,0.036922794,0,0,0,0.103490166,0,0,0,0,0,0.019554868,0,0,0.039929766,0.105163947,0.003410833,0.006482647,0,0,0,0,0.025979647,0.036887374,0.040525913,0.017878559,0,0,0,0,0.064306028,0,0,0,0,0.027054355,0,0,0,0,0,0.724554837,0.099988379,0.033611395,-0.129322887,0.015773162,-0.005827951,-0.138807893,0.01579346,-0.004997269
23:15:43:41.771,61,0.122499317,0.025931561,0,0.152213827,0,0.694371104,0,0.082576908,0.025254827,0.225923091,0,0,0.036819939,0,0,0,0.10346102,0,0,0,0,0,0.019404367,0,0,0.040327653,0.105567738,0.003615409,0.006702525,0,0,0,0,0.026520351,0.037187658,0.040849473,0.01813156,0,0,0,0,0.064481013,0,0,0,0,0.027399736,0,0,0,0,0,0.724928498,0.099546082,0.033003584,-0.130798459,0.015304644,-0.005812561,-0.140322134,0.015324781,-0.005016205
23:15:43:42.772,61,0.122334033,0.024598042,0,0.147841439,0,0.694457352,0,0.082563058,0.023944624,0.221472874,0,0,0.036760788,0,0,0,0.10348016,0,0,0,0,0,0.019284267,0,0,0.040733349,0.106002338,0.003827673,0.006934444,0,0,0,0,0.027156524,0.037546232,0.041211102,0.018407513,0,0,0,0,0.0648432,0,0,0,0,0.027804794,0,0,0,0,0,0.724889398,0.099468492,0.032986309,-0.128226683,0.014510904,-0.005582181,-0.137656272,0.0145311,-0.004835791
23:15:43:43.774,61,0.12207973,0.023651732,0,0.149161801,0,0.694263458,0,0.082518585,0.02300312,0.222823888,0,0,0.036816031,0,0,0,0.103400968,0,0,0,0,0,0.019136328,0,0,0.040994506,0.106269755,0.004039516,0.007170701,0,0,0,0,0.0276479,0.037836757,0.041521713,0.018644076,0,0,0,0,0.065219045,0,0,0,0,0.028099991,0,0,0,0,0,0.725326061,0.099425271,0.03314935,-0.129012466,0.013957836,-0.005524907,-0.138464212,0.013977895,-0.004817743
23:15:43:44.776,61,0.121672638,0.021396956,0,0.154266849,0,0.694597483,0,0.082421549,0.020755077,0.227977291,0,0,0.036843728,0,0,0,0.1034557,0,0,0,0,0,0.01908361,0,0,0.041020282,0.106421433,0.004135338,0.007265795,0,0,0,0,0.027853474,0.038039215,0.041698869,0.018785873,0,0,0,0,0.065832801,0,0,0,0,0.028237609,0,0,0,0,0,0.72558099,0.099689022,0.034080058,-0.132004842,0.012643844,-0.005427946,-0.141585082,0.012663851,-0.004817134
23:15:43:45.778,61,0.121220075,0.021375975,0,0.153621107,0,0.695322871,0,0.082306825,0.020736132,0.227314234,0,0,0.03675545,0,0,0,0.103634901,0,0,0,0,0,0.019084629,0,0,0.041291956,0.106879577,0.00416039,0.007271281,0,0,0,0,0.027980456,0.038206194,0.041775711,0.018853584,0,0,0,0,0.06632895,0,0,0,0,0.028341051,0,0,0,0,0,0.726008534,0.100260563,0.034060307,-0.131620958,0.012630183,-0.005411211,-0.141190961,0.012650101,-0.004800812
23:15:43:46.779,61,0.1208601,0.020671027,0,0.157801583,0,0.69633013,0,0.082220413,0.020027252,0.231514365,0,0,0.036624324,0,0,0,0.103833847,0,0,0,0,0,0.019021744,0,0,0.041397128,0.107181415,0.004109199,0.007183778,0,0,0,0,0.027955042,0.038283635,0.041807793,0.018898102,0,0,0,0,0.066751234,0,0,0,0,0.028432677,0,0,0,0,0,0.726652622,0.100133531,0.033740912,-0.134055749,0.012225043,-0.005436424,-0.143744305,0.012244919,-0.004859126
23:15:43:47.781,61,0.120473325,0.02100751,0,0.155878723,0,0.698103488,0,0.082122661,0.02036519,0.229582802,0,0,0.036493566,0,0,0,0.104067728,0,0,0,0,0,0.018942742,0,0,0.041432973,0.107404426,0.003978944,0.007010127,0,0,0,0,0.027820081,0.038280614,0.041729905,0.018862341,0,0,0,0,0.067366682,0,0,0,0,0.028516099,0,0,0,0,0,0.726759374,0.100165822,0.033600826,-0.132935986,0.012418456,-0.005426237,-0.14256984,0.012438471,-0.004833246
23:15:43:48.782,61,0.120249741,0.019849978,0,0.158022434,0,0.70212251,0,0.082075939,0.019213265,0.23170282,0,0,0.036325228,0,0,0,0.104392953,0,0,0,0,0,0.018869346,0,0,0.041672535,0.107841402,0.003850412,0.006831393,0,0,0,0,0.027853817,0.038375001,0.04173984,0.018897047,0,0,0,0,0.067768976,0,0,0,0,0.028697128,0,0,7.27E-05,0,0,0.727416873,0.099878699,0.0326197,-0.134167835,0.011742778,-0.005361043,-0.143880859,0.011762643,-0.004817761
23:15:43:49.784,61,0.120054707,0.020030851,0,0.158871681,0,0.704641938,0,0.082036614,0.019390279,0.232553169,0,0,0.036199171,0,0,0,0.104733646,0,0,0,0,0,0.018724121,0,0,0.041813154,0.108200327,0.003636416,0.006556124,0,0,0,0,0.027757764,0.038372342,0.041659888,0.018864892,0,0,0,0,0.068182439,0,0,0,0,0.028845504,0,0,0.000383566,0,0,0.728045523,0.099068634,0.032087799,-0.134659603,0.011850897,-0.005397083,-0.144398898,0.011870878,-0.004847544
23:15:43:50.785,61,0.119962521,0.020249605,0,0.158085212,0,0.708163202,0,0.082028158,0.019609053,0.231766179,0,0,0.035968758,0,0,0,0.105200633,0,0,0,0,0,0.018658815,0,0,0.04339638,0.111918762,0.003517545,0.00638081,0,0,0,0,0.02805369,0.038625237,0.041758977,0.018965345,0,0,0,0,0.06866049,0,0,0,0,0.02912659,0,0,0.000690219,0,0,0.728748202,0.098962583,0.031291783,-0.134203121,0.011977851,-0.005401138,-0.143918335,0.011997758,-0.004841842
23:15:43:51.787,61,0.120048694,0.022139384,0,0.166327938,0,0.711334407,0,0.082072519,0.021459878,0.24023816,0,0,0.035845257,0,0,0,0.10559357,0,0,0,0,0,0.018522933,0,0,0.043991968,0.11311499,0.003491569,0.006322261,0,0,0,0,0.028469823,0.038900472,0.04195657,0.019132534,0,0,0,0,0.069070652,0,0,0,0,0.029494736,0,0,0.001099917,0,0,0.729047179,0.098970331,0.030537009,-0.139102072,0.013108227,-0.005775033,-0.148945689,0.013128316,-0.005144906
23:15:43:52.788,61,0.12025936,0.021979695,0,0.168333918,0,0.712736666,0,0.082152277,0.021296511,0.242297471,0,0,0.035880894,0,0,0,0.105839618,0,0,0,0,0,0.018323641,0,0,0.044551943,0.113976643,0.003505723,0.006316621,0,0,0,0,0.028895831,0.039144509,0.042135809,0.019283356,0,0,0,0,0.069290884,0,0,0,0,0.029810149,0,0,0.001416282,0,0,0.729275882,0.099065282,0.031149441,-0.140295193,0.0130192,-0.005805403,-0.15017052,0.013039229,-0.005182998
23:15:43:53.790,61,0.120412841,0.021303669,0,0.17615369,0,0.713508785,0,0.08221443,0.020606576,0.250359356,0,0,0.036018468,0,0,0,0.105953135,0,0,0,0,0,0.018156599,0,0,0.045110364,0.114592195,0.003698596,0.006533062,0,0,0,0,0.029531801,0.039488744,0.042529378,0.019581068,0,0,0,0,0.069485441,0,0,0,0,0.030188642,0,0,0.001638621,0,0,0.728604853,0.098666862,0.03243234,-0.144966245,0.012640841,-0.005916968,-0.154945403,0.012660762,-0.005326017
23:15:43:54.792,61,0.120687731,0.022690347,0,0.179437906,0,0.714180231,0,0.082310304,0.021970965,0.253718436,0,0,0.035950515,0,0,0,0.106130108,0,0,0,0,0,0.018227017,0,0,0.045805141,0.115257062,0.004123504,0.00701261,0,0,0,0,0.031895939,0.040069819,0.043200824,0.020048754,0,0,0,0,0.069577456,0,0,0,0,0.030597752,0,0,0.001831269,0,0,0.727872193,0.097624995,0.033334512,-0.146905959,0.013465509,-0.006136572,-0.156946719,0.013485594,-0.005492523
23:15:43:55.793,61,0.121051356,0.025881046,0,0.186783761,0,0.714060307,0,0.082429603,0.025110809,0.261130542,0,0,0.03579732,0,0,0,0.10633602,0,0,0,0,0,0.018411417,0,0,0.04638356,0.11575523,0.004477821,0.007406433,0,0,0,0,0.034064926,0.040891275,0.043852754,0.020521224,0,0,0,0,0.069406427,0,0,0,0,0.030927314,0,0,0.002026373,0,0,0.72770375,0.096912898,0.033378355,-0.151184559,0.015364658,-0.006646622,-0.161422104,0.015384896,-0.005882963
23:15:43:56.795,61,0.121081911,0.026351553,0,0.185893625,0,0.7090711,0,0.082450442,0.025579318,0.260169894,0,0,0.035672847,0,0,0,0.106382854,0,0,0,0,0,0.018544201,0,0,0.04639899,0.115611076,0.004645695,0.007590517,0,0,0,0,0.034430102,0.040998384,0.044044975,0.020654837,0,0,0,0,0.068653412,0,0,0,0,0.030936725,0,0,0.001966167,0,0,0.726459324,0.095837116,0.031040002,-0.150626302,0.015639227,-0.006673861,-0.160877511,0.015659498,-0.005891902
23:15:43:57.796,61,0.120837055,0.026320392,0,0.179642066,0,0.690733969,0,0.082383357,0.025565669,0.253757387,0,0,0.035605315,0,0,0,0.106272422,0,0,0,0,0,0.018614478,0,0,0.046138838,0.114942364,0.004644315,0.007582616,0,0,0,0,0.033963822,0.040808681,0.043932915,0.020564525,0,0,0,0,0.066464819,0,0,0,0,0.030723855,0,0,0.00172811,0,0,0.725411356,0.095592462,0.029430445,-0.146913469,0.015603177,-0.006516524,-0.157062009,0.015623501,-0.005731321
23:15:43:58.798,61,0.120334037,0.026702503,0,0.178982735,0,0.677385926,0,0.082228459,0.02594639,0.253028244,0,0,0.035512473,0,0,0,0.106252194,0,0,0,0,0,0.018782733,0,0,0.045904778,0.114483602,0.004556542,0.007469595,0,0,0,0,0.033538468,0.040708289,0.043791097,0.020458166,0,0,0,0,0.065395035,0,0,0,0,0.030436913,0,0,0.001416878,0,0,0.722866952,0.094578251,0.027686164,-0.14648965,0.015826408,-0.006538862,-0.15665856,0.015846642,-0.005739139
23:15:43:59.800,61,0.118216589,0.026495354,0,0.173152044,0,0.663585901,0,0.08194086,0.025758371,0.246894568,0,0,0.035378423,0,0,0,0.106133834,0,0,0,0,0,0.018925058,0,0,0.045392219,0.113355249,0.004356267,0.007219372,0,0,0,0,0.031237476,0.04034254,0.043376934,0.020156577,0,0,0,0,0.064428009,0,0,0,0,0.029937152,0,0,0.00101397,0,0,0.719464958,0.094329305,0.025900492,-0.142939061,0.015688472,-0.0063698,-0.153100386,0.015708802,-0.005577775
23:15:44:00.801,61,0.117230639,0.027238799,0,0.162864462,0,0.658056378,0,0.081699722,0.026524082,0.236250266,0,0,0.035173442,0,0,0,0.106078334,0,0,0,0,0,0.019113498,0,0,0.043995135,0.112142384,0.004230025,0.007060569,0,0,0,0,0.030077014,0.040018328,0.043025021,0.019893128,0,0,0,0,0.064144678,0,0,0,0,0.029427281,0,0,0.000731442,0,0,0.716233492,0.093560815,0.024694545,-0.136772856,0.016098905,-0.006187229,-0.146819621,0.016119363,-0.005360188
23:15:44:01.803,61,0.116932035,0.026526522,0,0.127737492,0,0.654960811,0,0.081632599,0.025916651,0.200313225,0,0,0.035076954,0,0,0,0.10592363,0,0,0,0,0,0.01912115,0,0,0.043276358,0.111546837,0.004146517,0.00697264,0,0,0,0,0.029664079,0.04001686,0.042814255,0.019717656,0,0,0,0,0.06425643,0,0,0,0,0.029086219,0,0,0.000602509,0,0,0.714550316,0.09388268,0.022682698,-0.115967676,0.01560149,-0.005255618,-0.125381798,0.015621664,-0.004429439
23:15:44:02.804,61,0.116910845,0.028397147,0,0.131605446,0,0.64151752,0,0.081627287,0.02776177,0.204181224,0,0,0.035274264,0,0,0,0.105485514,0,0,0,0,0,0.018924238,0,0,0.042682007,0.110965885,0.003995624,0.006813174,0,0,0,0,0.029496416,0.04010823,0.042627197,0.01956136,0,0,0,0,0.064108536,0,0,0,0,0.028753264,0,0,0.000331088,0,0,0.714554131,0.093686655,0.021277998,-0.118200555,0.016707286,-0.005511832,-0.127738893,0.01672774,-0.004615316
23:15:44:03.806,61,0.116942897,0.033313658,0,0.120714024,0,0.618012667,0,0.081626274,0.03267422,0.192800745,0,0,0.035637252,0,0,0,0.104890876,0,0,0,0,0,0.018714318,0,0,0.042046107,0.110325955,0.003679444,0.006458091,0,0,0,0,0.029023921,0.040008839,0.042194426,0.019224362,0,0,0,0,0.063751295,0,0,0,0,0.028236724,0,0,0,0,0,0.713555634,0.091998324,0.021129957,-0.111593545,0.019570582,-0.005643427,-0.121082395,0.0195913,-0.004545209
23:15:44:04.808,61,0.117089957,0.034912173,0,0.131238893,0,0.598921061,0,0.081655584,0.034228664,0.203418702,0,0,0.036485612,0,0,0,0.104237564,0,0,0,0,0,0.01852496,0,0,0.041621272,0.109867506,0.003370632,0.006111511,0,0,0,0,0.028748574,0.040010221,0.041810043,0.018928504,0,0,0,0,0.06331376,0,0,0,0,0.027696332,0,0,0,0,0,0.711418271,0.091882296,0.020897619,-0.117734164,0.020531386,-0.006061402,-0.127501681,0.020552246,-0.004911848
